,DateTime,Year,Month,Day,City,Country,Operator,Type,Company,Route,Aboard,Fatalities,Ground,Survivors,Flight Type,Phase,Cause,Summary
3531,1985-01-23 10:35:00,1985,1,Wednesday,Near Buga, Colombia,AIRES COLOMBIA,Embraer 110P1 Bandeirante,Embraer,Florencia - Cali,17.0,17.0,0.0,0.0,passenger,While landing,Weather conditions,"the aircraft crashed into a mountain at 8,500 ft. while descending to land at buga. continued vfr flight into deteriorating weather conditions."
3532,1985-01-23 10:35:00,1985,1,Wednesday,Cerro el Plateado, Colombia,AEROLINEAS CENTRALES DE COLOMBIA,de Havilland Canada DHC-6 Twin Otter 300,Havilland,Medellin - Quibdo,23.0,23.0,0.0,0.0,passenger,unknown,Weather conditions,"crashed into a mountain at 11,500 ft.  in rainand fog.  flying under vfr when conditions changed to ifr."
3533,1985-02-01 20:25:00,1985,2,Friday,Whitefield, New Hampshire,AIR TAXI - AIR TRENDS INC.,Piper PA-31-350,Piper,"Burlington, VT - Whitefield, NH",5.0,4.0,0.0,1.0,passenger,unknown,Weather conditions,the aircraft crashed after executing a missed approach at whitefield during imc weather. the aircraft was seen at 300-400 ft agl during some part of the maneuvering near the airport. the aircraft seemed to be heading for the airport when last seen by ground observers. fuel starvation. fuel tank selector in wrong position.
3534,1985-02-01 00:00:00,1985,2,Friday,Minsk, Belarus,AEROFLOT,Tupolev TU-134A,Tupolev,Minsk - Leningrad,80.0,58.0,0.0,22.0,passenger,While taking off,Engine failure,the aircraft crashed shortly after taking off from minsk. icing. double engine failure.
3535,1985-02-04 19:51:00,1985,2,Monday,Soldotna, Alaska,NORTH PACIFIAIRLINES,Beech Queen Air 65-A80,Beech,"Anchorage, AK - Anchorage, AK",9.0,9.0,0.0,0.0,passenger,unknown,Weather conditions,crashed into trees while attempting a go-around in poor weather. improper minimum descent atlitiude and missed approach. improper inflight decision. improper missed approach. minimum descent altitude not maintained.
3536,1985-02-06 09:43:00,1985,2,Wednesday,Altus, Oklahoma,AIR TAXI - OKLAHOMA AIRWAYS INC.,Cessna 402B,Cessna,"Altus, OK - Oklahoma City, OK",2.0,2.0,0.0,0.0,passenger,unknown,Fire,"a witness saw smoke & fire trailing from the vicinity of the l eng. he stated that the aircraft's nose came up, the plane rolled to the left, then it entered a steep, nose down, inverted attitude just before it crashed & burned. total failure of the exhaust manifold system. inadequate inspection/maintenance."
3537,1989-10-18 00:00:00,1989,10,Wednesday,Nasosny, Russia,MILITARY - RUSSIAN AIR FORCE,Ilyushin IL-76MD,Ilyushin,,57.0,57.0,0.0,0.0,military,unknown,Engine failure,crashed into the caspian sea after reporting an engine fire.
3538,1985-02-09 12:48:00,1985,2,Saturday,Central Point, Oregon,AIR TAXI - MERCY FLIGHTS INC.,Gulfstream AC-680F,Gulfstream,"Gold Beach, OR - Metford, OR",4.0,4.0,0.0,0.0,passenger,unknown,Pilot error,the pilot reported loss of power in both engines. witness saw the aircraft gilding wings level towards the runway when a loud rev was heard. the aircraft then pitched up and rolled left to an inverted position before ground contact and explosion. misjudged emergency procedure. airspeed not maintained. directional control not maintained. throttle/power control not corrected.
3539,1985-02-16 00:00:00,1985,2,Saturday,Banjarmasin, Indonesia,DIRGANTARA AIR SERVICES,Britten-Norman BN-2A Islander,Britten-Norman,,10.0,9.0,0.0,1.0,cargo,unknown,Weather conditions,struck a mountain in poor weather conditions.
3540,1985-02-19 09:27:00,1985,2,Tuesday,Near Durango, Vizcaya,IBERIA AIRLINES,Boeing B-727-256,Boeing,Madrid - Bilbao,148.0,148.0,0.0,0.0,passenger,unknown,unknown,the aircraft crashed into an antenna on mt. oiz. incorrect interpretation of ground proximity warning system. the captain was heard shouting 'shut up' at the gpws as it announced 'pull up.'  overconfidence in altitude alert system. incorrect interpretation of its warnings.
3541,1985-02-19 10:15:00,1985,2,Tuesday,300 nm NW of San Francisco, California,CHINA AIRLINES (TAIWAN),Boeing B-747-SP-09,Boeing,Taipei - Los Angeles,274.0,0.0,0.0,274.0,passenger,While landing,Pilot error,"the aircraft descended in an uncontrolable dive, from 41,000 to 9,500 ft. after the crew shut down an engine.  the captain, preoccupied the malfunctioning engine, didn't properly monitor instruments and over relied on the autopilot and did not use his rudder to keep the plane from rolling . the autopilot disengaged after it could not handle the excessive roll caused by the shut down engine. the captain failed to make the proper flight corrections to recover the aircraft. after a terrifying series of inadvertent aerobatics, the plane leveled off at 9,500 feet and managed to land safely at san francisco. forces during the inverted spin were estimated to be from +6g to -4g. the landing gear was forced out through the closed doors, breaking the doors, which flew back and took out part of the rudder and elevator."
3542,1985-02-22 00:00:00,1985,2,Friday,Timbuktu, Mali,AIR MALI,Antonov AN-24V,Antonov,Tombouctou - Bamako,51.0,50.0,0.0,1.0,passenger,While taking off,Engine failure,crashed after taking off. the plane was not able to return to the airport after experiencing an engine failure.
3543,1985-02-25 00:00:00,1985,2,Monday,Near Valdez, Alaska,MILITARY - U.S. AIR FORCE,Boeing RC-135T,Boeing,,3.0,3.0,0.0,0.0,military,unknown,Weather conditions,struck a mountain in poor weather.
3544,1985-03-12 00:00:00,1985,3,Tuesday,Fort Hood, Texas,MILITARY - U.S. AIR FORCE,Lockheed C-130E Hercules,Lockheed,Training,6.0,6.0,0.0,0.0,military,unknown,unknown,stalled during a training exercise and crashed.
3545,1985-03-28 09:50:00,1985,3,Thursday,Near Florencia, Colombia,SATENA,Fokker F-28 Fellowship 3000,Fokker,Bogota - San Vicente del Caguán - Florencia,46.0,46.0,0.0,0.0,passenger,While landing,Weather conditions,the domestiflight crashed into a mountain while attempting to land at florencia in rain and fog.
3546,1985-04-11 00:00:00,1985,4,Thursday,Salta, Argentina,YPF,HS-125-700B,HS-125-700B,Buenos Aires - Salta,7.0,7.0,0.0,0.0,passenger,While landing,Weather conditions,after an aborted landing attempt the aircraft struck a mountain in poor weather conditions.
3547,1985-04-13 19:40:00,1985,4,Saturday,Athens, Louisiana,AIR TAXI - EIDOARIE INC.,Cessna 320B,Cessna,"El Dorado, AR - Houston, TX",4.0,4.0,0.0,0.0,passenger,While en route,Pilot error,crashed on a dark night while en route to shreveport. reason for occurrence unknown. possible loss of dc power causing the pilot to lose control of the aircraft during a dark night and turbulent instrument flight.
3548,1985-04-15 23:30:00,1985,4,Monday,Near Phuket, Thailand,THAI AIRWAYS,Boeing B-737-200,Boeing,,11.0,11.0,0.0,0.0,passenger,unknown,Weather conditions,the aircraft hit high ground during good weather conditions and after transmitting an emergency message that they had lost both engines.
3549,1985-04-16 11:37:00,1985,4,Tuesday,Las Cruces, New Mexico,AMERICAN AIRLINES,Boeing B-727-227,Boeing,"Dallas, TX - San Diego, CA",89.0,0.0,0.0,89.0,passenger,While landing,Engine failure,while cruising at fl 350 a loud noise was heard followed by a severe jolt. the no. 3 engine separated from the aircraft. a damaged o ring allowed leakage from the forward lavatory waste drain valve. four gallons of fluid leaked and froze on the exterior of the plane and then broke away in chunks and smashed into the engine. they plane landed safely.
3550,1985-04-19 00:00:00,1985,4,Friday,Tuba City, Arizona,AIR TAXI - MONUMENT VALLEY AIR SERVICE,Cessna U206G,Cessna,"Tuba City, AZ - Page, AZ",6.0,6.0,0.0,0.0,cargo,unknown,Weather conditions,medical transportation flight during the early morning hours in marginal weather conditions. the flight was not completed and was returning to the departure airport when it descended into desert terrain 10 miles short of its destination. flight into known adverse weather.
3551,1985-04-20 00:00:00,1985,4,Saturday,Kulusuk, Greenland,AERONICA,Fokker F-27 Friendship 100,Fokker,Positioning,5.0,2.0,0.0,3.0,passenger,While landing,Weather conditions,after a fuel transfer problem the plane crashed while trying to make an emergency landing in snow. poor weather and failure of the crew to follow proper procedures with the auxiliary fuel system.
3552,1985-04-20 00:00:00,1985,4,Saturday,Santa Rosa, Bolivia,CARGA AEREO TRANSPORTADA,Convair CV-440,Convair,,4.0,4.0,0.0,0.0,cargo,unknown,Engine failure,the cargo plane lost an engine on talkeoff nosed down and crashed.
3553,1985-05-03 12:00:00,1985,5,Friday,Near L'vov, Ukraine,AEROFLOT / SOVIET AIR FORCE,Tupolev TU-134A / Antonov An-26,Tupolev,Tallin - L'vov,76.0,76.0,0.0,0.0,military,While landing,unknown,midair collision as the tupolev-134a prepared to land and the antonov an-26 just took off.  violations by the civil approach and military controllers. misidentification of both aircraft. seventy-one killed on the tu134 and twenty-three on the antonov.
3554,1985-05-06 12:50:00,1985,5,Monday,Off Tanegashima, Japan,MILITARY - U.S. MARINE CORPS,CH-53D,CH-53D,"Iwakuni - Fulemma, Okinawa",17.0,17.0,0.0,0.0,military,unknown,unknown,the helicopter crashed into the east china sea.
3555,1985-05-15 00:00:00,1985,5,Wednesday,Vilanculos, Mozambique,EMPRESA NACIONAL DE TRANSP.  TRABALHO AEREO,Britten-Norman BN-2 Islander,Britten-Norman,,5.0,5.0,0.0,0.0,passenger,While landing,unknown,crashed while attempting an emergency landing along a beach.
3556,1985-05-16 13:45:00,1985,5,Thursday,Golovin, Alaska,AIR TAXI,Cessna C-207A,Cessna,"Golovin, AK - Elim, AK",5.0,2.0,0.0,3.0,passenger,unknown,Weather conditions,"according to the pilot-in-command, he was attempting to fly through a mountain saddle. as he turned towards the mountain and began his climb the weather deteriorated rapidly with ceilings zero, visibility zero and severe turbulence. the airplane struck the side of a 1,707 foot high mountain at the 1,590 foot level on a magnetiheading of 015 degrees. the pilot-in-command stated that just prior to impact he could not see anything. continued vfr flight into imc. poor judgement. improper planning."
3557,1985-05-21 20:15:00,1985,5,Tuesday,Harrison, Arkansas,ACME AIR,Cessna 501 Citation I,Cessna,"Branson, MO - Harrison, AR",2.0,2.0,0.0,0.0,passenger,unknown,unknown,the plane struck a mountain while on approach. improper ifr procedure. improper use of navigational instruments. low ceiling and rain.
3558,1985-05-28 00:00:00,1985,5,Tuesday,Cabimas, Venezuela,AVENSA,Convair CV-580,Convair,,13.0,2.0,0.0,11.0,passenger,While landing,unknown,"the aircraft's tail struck a hill 1,500 feet from the end of the runway after which an emergency crash landing was made."
3559,1985-05-31 23:00:00,1985,5,Friday,Nashville, Tennessee,GENERAL AVIATION INC.,Grumman G-159 Gulfstream I,Grumman,Nashville - Indianapolis,2.0,2.0,0.0,0.0,passenger,unknown,Pilot error,the cargo plane crashed after losing the no. 1 engine. fuel starvation. pilot had the fuel selector for the no. 1 engine in the off and feathered position.
3560,1985-06-14 00:00:00,1985,6,Friday,Athens, Greece,TRANS WORLD AIRLINES,Boeing B-727-231,Boeing,Athens - Rome,153.0,1.0,0.0,152.0,passenger,While en route,unknown,the aircraft was hijacked while en route from athens to rome over italian airspace. u.s. navy diver robert stethem was murdered aboard.
3561,1985-06-23 00:00:00,1985,6,Sunday,Juara, Brazil,TABA,Embraer 110P Bandeirante,Embraer,Juara - Cuiaba,17.0,17.0,0.0,0.0,passenger,While landing,Engine failure,the plane stalled and crashed into an emergency vehicle while making an emergency landing attempt after an engine caught fire. a faulty fuel injection nozzle caused a blow torch effect damaging the compressor turbine vane ring and causing thermal fatigue and loss of one of the turbine blades.the resulting imbalance ruptured the starting control bypass fuel return line.
3562,1985-06-23 07:15:00,1985,6,Sunday,AtlantiOcean, 110 miles West of Ireland,AIR INDIA,Boeing B-747-237B,Boeing,Montreal - London,329.0,329.0,0.0,0.0,passenger,unknown,unknown,"the aircraft broke up in flight and crashed into the ocean. detonation of an explosive device in the forward cargo hold. terrorist working in vancouver, canada, checked baggage with bombs onto two flights. one bag transferred at toronto onto flight 182. the other would have been transferred at tokyo onto another air india flight, but exploded at the airport killing 2 baggage handlers. the aircraft was named 'kanishka.'"
3563,1985-06-28 00:00:00,1985,6,Friday,Charlotte, North Carolina,AIR TAXI,Piper PA-42,Piper,,2.0,2.0,0.0,0.0,passenger,While landing,Clash,the aircraft collided with trees and a pole short of the runway during a night vfr approach to land.  poor vfr procedures. overconfildence in personal ability. poor judgement. proper altitude not maintained. exceeded proper descent rate.
3564,1985-07-10 23:45:00,1985,7,Wednesday,Near Uchuduk, Uzbekistan,AEROFLOT,Tupolev TU-154B-2,Tupolev,Karshi - Leningrad,200.0,200.0,0.0,0.0,passenger,unknown,unknown,the aircraft went into an uncontrolled descent from fl 400 and crashed.
3565,1985-07-19 03:43:00,1985,7,Friday,Near Erie, Pennsylvania,AIR OHIO - AIR TAXI,Aerostar 601,Aerostar,"Louisville, KY - Cleveland, OH",2.0,2.0,0.0,0.0,passenger,unknown,Pilot error,"during a normal ifr cruise flight, the pilot of air ohio flight 21, did not respond to atc instructions. air ohio flight 21 continued for 40 minutes with no reply and without deviation in altitude or heading until the discrete target disappeared from radar over lake erie. the pilot had not slept for approximately 30 hours prior to the loss of communication response."
3566,1985-07-24 17:00:00,1985,7,Wednesday,Leticia, Colombia,FUERZA AÉREA COLOMBIANA,Douglas DC-6B,Douglas,Leticia - Bogota,80.0,80.0,0.0,0.0,passenger,unknown,Weather conditions,"crashed into the amazon jungle in poor weather, after the crew reported a fire in the no. 3 engine. the last words from the aircraft was 'we're falling.'"
3567,1985-08-02 18:06:00,1985,8,Friday,Ft. Worth-Dallas, Texas,DELTA AIR LINES,Lockheed L-1011-1 TriStar,Lockheed,Fort Lauderdale - Dallas-Fort Worth,163.0,134.0,1.0,29.0,passenger,While landing,Weather conditions,"while on a flight from fort lauderdale, fl to dallas/ forth worth, the aircraft crashed while making an landing attempt in thunderstorm activity. the plane touched down 6,000 feet short of the runway and 360 feet to the left of the runway centerline, became airborne again, struck a car killing the driver, crossed the highway and crashed into two water tank reservoirs. microburst induced windshear. the flightcrew's decision to initiate and continue the approach into a cumulonimbus cloud which they observed to contain lightning. lack of training for avoiding and escaping from low-altitude windshear."
3568,1985-08-12 18:56:00,1985,8,Monday,Mt. Osutaka, near Ueno Village,JAPAN AIR LINES,Boeing B-747-SR46,Boeing,Tokyo - Osaka,524.0,520.0,0.0,4.0,passenger,unknown,Engine failure,"the aircraft suffered an aft pressure bulkhead failure at 23,900 ft. the aircraft had severe control difficulties with loss of all controls and eventually after 40 minutes, collided with a mountain. improper repair of the  bulkhead while being supervised by boeing engineers after a tail strike in 1978. worst single plane disaster in aviation history. kyu sakamoto, 43, famous for his japanese song 'sukiyaki' was killed in the accident."
3569,1985-08-12 00:00:00,1985,8,Monday,Mulia, Indonesia,MERPATI NUSANTARA AIRLINES,de Havilland Canada DHC-6 Twin Otter 300,Havilland,,19.0,8.0,0.0,11.0,passenger,unknown,unknown,
3570,1985-08-15 00:00:00,1985,8,Thursday,Aden, Yemen,ALYEMDA AIRLINES,Boeing 707-336C,Boeing,Aden - Abu Dahbi,73.0,3.0,0.0,70.0,passenger,While landing,Pilot error,"as the plane reached fl230, water was spilled on the autopilot panel and the crew had to disengage the autopilot because the stabilizer trim wheel started to rotate. control was lost as the plane pitched up and down. control was regained at 1,000 ft. and an emergency landing was carried out."
